PresentAtCSM	PresentAtEPB	PresentAtBSQ	PresentAtAnyEstuary	ConsumerNodeID	ResourceNodeID	ConsumerSpeciesID	ResourceSpeciesID	ConsumerSpeciesID.StageID	ResourceSpeciesID.StageID	LinkTypeID	LinkType	LinkEvidence	LinkEvidenceNotes	LinkFrequency	LinkN	DietFraction	ConsumptionRate	VectorFrom	PreyFrom
1	1	1	1	126	221	86	175	86.1	175.1	3	micropredation	inferred							
1	0	1	1	126	222	86	176	86.1	176.1	3	micropredation	inferred							
1	1	1	1	126	224	86	178	86.1	178.1	3	micropredation	inferred							
0	1	1	1	126	225	86	179	86.1	179.1	3	micropredation	modeled							
1	1	1	1	126	227	86	181	86.1	181.1	3	micropredation	inferred							
0	0	1	1	126	231	86	185	86.1	185.1	3	micropredation	modeled							
0	1	1	1	126	232	86	186	86.1	186.1	3	micropredation	modeled							
1	0	1	1	126	233	86	187	86.1	187.1	3	micropredation	inferred							
0	0	1	1	126	234	86	188	86.1	188.1	3	micropredation	modeled							
1	1	1	1	126	235	86	189	86.1	189.1	3	micropredation	inferred							
1	1	1	1	126	236	86	190	86.1	190.1	3	micropredation	inferred							
0	1	1	1	126	237	86	191	86.1	191.1	3	micropredation	modeled							
0	0	1	1	126	238	86	192	86.1	192.1	3	micropredation	modeled							
0	0	1	1	126	239	86	193	86.1	193.1	3	micropredation	modeled							
0	1	1	1	126	242	86	196	86.1	196.1	3	micropredation	modeled							
1	1	1	1	126	244	86	198	86.1	198.1	3	micropredation	inferred							
0	1	1	1	126	249	86	203	86.1	203.1	3	micropredation	modeled							
0	1	1	1	126	252	86	206	86.1	206.1	3	micropredation	modeled							
1	1	1	1	126	253	86	207	86.1	207.1	3	micropredation	inferred							
1	1	1	1	126	254	86	208	86.1	208.1	3	micropredation	inferred							
1	1	1	1	126	255	86	209	86.1	209.1	3	micropredation	inferred							
1	1	1	1	126	273	86	227	86.1	227.1	15	trophic transmission	inferred							
0	0	1	1	128	3	88	3	88.1	3.1	18	detritivory	modeled							
1	0	1	1	129	2	89	2	89.1	2.1	18	detritivory	observed							
1	1	1	1	130	191	90	145	90.1	145.1	3	micropredation	inferred							
1	1	1	1	130	192	90	146	90.1	146.1	3	micropredation	inferred							
1	1	1	1	130	193	90	147	90.1	147.1	3	micropredation	inferred							
1	0	1	1	130	194	90	148	90.1	148.1	3	micropredation	inferred							
0	1	1	1	130	198	90	152	90.1	152.1	3	micropredation	modeled							
0	1	1	1	130	199	90	153	90.1	153.1	3	micropredation	modeled							
0	0	1	1	130	202	90	156	90.1	156.1	3	micropredation	modeled							
1	1	1	1	130	203	90	157	90.1	157.1	3	micropredation	inferred							
1	1	1	1	130	204	90	158	90.1	158.1	3	micropredation	inferred							
0	1	1	1	130	206	90	160	90.1	160.1	3	micropredation	modeled							
